CustomerID,Age,Gender,Budget_Level,Recency,Frequency,Monetary,Avg_Items,Unique_Products,Preferred_Category,Second_Category,Preferred_Style,Influence_Source,Shopping_Intent,Preferred_Device,Purchase_Time,Wishlist_Count,Add_to_Cart_Count,Page_Views,Simulated_Cluster
612,25,male,high,1,3,1147108,1.8,4,gadget,fashion,minimalis,Instagram,needs-based,mobile,morning,5,9,83,Gadget_Enthusiast
613,29,male,high,3,2,1550997,2.1,5,serbaguna,gadget,minimalis,YouTube,planned,mobile,morning,14,16,21,Gadget_Enthusiast
614,29,female,low,17,1,109993,2.7,4,gadget,beauty,minimalis,Friends,impulsive,desktop,morning,12,5,114,Budget_Shopper
615,28,female,low,8,1,287069,2.6,2,gadget,fashion,sporty,Friends,impulsive,mobile,afternoon,10,12,64,Budget_Shopper
616,20,female,medium,9,4,272672,3.8,9,fashion,dekor,streetwear,Instagram,planned,mobile,night,9,19,138,Trend_Seeker
617,24,female,low,18,1,157205,2.9,1,serbaguna,dekor,minimalis,YouTube,impulsive,desktop,night,13,13,17,Budget_Shopper
618,27,female,high,15,3,1902086,2.8,4,serbaguna,dekor,minimalis,Instagram,needs-based,mobile,night,2,16,104,Gadget_Enthusiast
619,28,male,medium,12,3,715151,4.4,7,fashion,dekor,streetwear,TikTok,impulsive,mobile,night,0,6,111,Trend_Seeker
620,21,female,medium,3,2,593441,3.1,7,beauty,gadget,streetwear,TikTok,planned,mobile,night,9,13,116,Trend_Seeker
621,19,female,medium,11,5,743731,2.1,8,beauty,serbaguna,streetwear,TikTok,planned,mobile,night,12,12,35,Trend_Seeker
622,24,male,medium,8,3,261362,3.5,5,beauty,gadget,kawaii,YouTube,impulsive,desktop,night,6,12,12,Trend_Seeker
623,18,female,medium,7,4,208219,3.9,3,beauty,gadget,streetwear,Friends,impulsive,desktop,afternoon,13,9,118,Trend_Seeker
624,22,female,medium,2,5,297878,4.5,7,dekor,fashion,streetwear,Instagram,planned,desktop,afternoon,4,5,126,Trend_Seeker
625,21,female,low,12,2,148300,1.8,3,serbaguna,dekor,sporty,Instagram,impulsive,desktop,morning,9,17,19,Budget_Shopper
626,21,male,high,9,2,974887,1.9,5,gadget,serbaguna,sporty,Friends,needs-based,mobile,afternoon,7,2,110,Gadget_Enthusiast
627,19,male,low,17,1,184794,2.4,3,gadget,serbaguna,sporty,Instagram,impulsive,mobile,afternoon,0,8,137,Budget_Shopper
628,16,male,low,24,2,109807,2.6,2,serbaguna,dekor,minimalis,Instagram,impulsive,mobile,afternoon,3,15,15,Budget_Shopper
629,27,female,medium,10,4,396732,2.1,6,dekor,beauty,aesthetic,TikTok,planned,mobile,morning,6,13,22,Trend_Seeker
630,18,male,high,9,3,1561328,1.6,3,gadget,fashion,sporty,YouTube,needs-based,mobile,night,12,14,73,Gadget_Enthusiast
631,24,male,high,2,3,775854,1.5,5,gadget,fashion,sporty,YouTube,needs-based,mobile,night,9,13,62,Gadget_Enthusiast
632,19,male,medium,9,4,785254,2.2,5,dekor,beauty,streetwear,YouTube,planned,desktop,night,1,9,103,Trend_Seeker
633,22,female,medium,5,4,712634,4.5,7,beauty,gadget,aesthetic,Instagram,impulsive,desktop,morning,6,16,130,Trend_Seeker
634,21,female,low,12,2,55695,1.1,2,fashion,serbaguna,minimalis,YouTube,impulsive,mobile,night,10,10,20,Budget_Shopper
635,24,male,medium,5,4,462849,4.2,8,dekor,gadget,streetwear,YouTube,impulsive,desktop,morning,11,10,52,Trend_Seeker
636,21,male,low,28,2,150649,1.8,3,serbaguna,dekor,sporty,TikTok,impulsive,mobile,afternoon,1,14,76,Budget_Shopper
637,27,female,medium,7,4,705710,3.6,6,fashion,serbaguna,aesthetic,YouTube,planned,mobile,night,12,10,21,Trend_Seeker
638,23,male,high,17,1,839358,1.7,2,gadget,dekor,sporty,TikTok,planned,desktop,afternoon,4,15,40,Gadget_Enthusiast
639,22,male,high,15,2,1910171,3.6,3,serbaguna,beauty,sporty,YouTube,planned,desktop,afternoon,13,9,75,Gadget_Enthusiast
640,18,female,low,28,2,154428,2.5,1,fashion,dekor,sporty,TikTok,impulsive,mobile,afternoon,14,3,23,Budget_Shopper
641,22,male,low,21,2,62748,2.6,3,gadget,serbaguna,sporty,YouTube,impulsive,mobile,night,3,19,29,Budget_Shopper
642,17,male,low,4,1,251541,1.8,4,gadget,serbaguna,minimalis,Friends,impulsive,desktop,night,4,3,34,Budget_Shopper
643,29,male,medium,7,4,428572,4.4,5,fashion,dekor,aesthetic,Friends,impulsive,mobile,afternoon,5,3,26,Trend_Seeker
644,18,female,low,15,2,181763,1.6,3,fashion,gadget,sporty,Instagram,impulsive,mobile,night,2,5,74,Budget_Shopper
645,19,female,high,15,3,906995,3.5,2,serbaguna,fashion,minimalis,Friends,needs-based,mobile,afternoon,1,17,9,Gadget_Enthusiast
646,25,female,medium,14,4,437635,3.6,8,fashion,serbaguna,aesthetic,Friends,impulsive,mobile,morning,3,11,38,Trend_Seeker
647,19,male,low,9,2,277916,1.3,3,serbaguna,dekor,minimalis,YouTube,impulsive,desktop,night,2,9,132,Budget_Shopper
648,17,female,high,19,1,1131576,4.0,5,serbaguna,gadget,minimalis,YouTube,planned,desktop,night,10,19,142,Gadget_Enthusiast
649,22,female,medium,8,5,664241,3.7,8,fashion,gadget,aesthetic,YouTube,impulsive,mobile,afternoon,4,10,92,Trend_Seeker
650,17,male,high,4,3,533248,2.8,4,gadget,serbaguna,minimalis,TikTok,needs-based,mobile,afternoon,11,16,96,Gadget_Enthusiast
651,22,female,high,15,1,1193567,1.6,3,serbaguna,dekor,sporty,Friends,needs-based,mobile,night,1,9,28,Gadget_Enthusiast
652,17,female,low,19,2,229971,1.3,4,gadget,serbaguna,minimalis,Friends,impulsive,mobile,afternoon,10,10,16,Budget_Shopper
653,17,male,high,17,3,1320041,3.8,2,gadget,fashion,minimalis,Instagram,planned,desktop,night,11,19,32,Gadget_Enthusiast
654,23,female,medium,13,5,264456,3.4,4,fashion,dekor,streetwear,Friends,impulsive,mobile,afternoon,0,12,109,Trend_Seeker
655,19,female,high,16,1,844718,1.6,2,serbaguna,beauty,sporty,Instagram,needs-based,desktop,night,1,10,31,Gadget_Enthusiast
656,17,female,low,2,2,137592,1.4,1,fashion,dekor,sporty,YouTube,impulsive,mobile,morning,11,7,77,Budget_Shopper
657,17,female,high,9,2,421067,2.9,2,serbaguna,fashion,sporty,Instagram,planned,desktop,afternoon,3,6,64,Gadget_Enthusiast
658,21,female,high,19,1,879809,2.6,5,gadget,fashion,minimalis,YouTube,planned,mobile,afternoon,10,1,61,Gadget_Enthusiast
659,28,female,high,12,3,931740,2.8,5,gadget,serbaguna,sporty,Friends,needs-based,desktop,afternoon,6,9,114,Gadget_Enthusiast
660,25,female,medium,2,2,292157,2.4,4,fashion,beauty,streetwear,Friends,planned,mobile,night,11,5,40,Trend_Seeker
661,19,female,low,14,2,129267,2.6,1,fashion,dekor,sporty,TikTok,impulsive,mobile,night,7,0,22,Budget_Shopper
662,26,female,low,23,1,130165,1.0,3,gadget,serbaguna,sporty,YouTube,impulsive,mobile,night,4,3,108,Budget_Shopper
663,27,female,low,7,2,170562,1.0,2,fashion,serbaguna,minimalis,Instagram,impulsive,desktop,night,0,12,91,Budget_Shopper
664,16,female,low,14,1,265356,1.3,4,gadget,fashion,minimalis,Instagram,impulsive,mobile,afternoon,8,14,48,Budget_Shopper
665,23,male,medium,13,2,707665,4.7,9,beauty,gadget,streetwear,YouTube,planned,mobile,night,10,13,83,Trend_Seeker
666,27,female,medium,5,2,522778,4.1,3,fashion,dekor,streetwear,Friends,impulsive,desktop,afternoon,2,13,36,Trend_Seeker
667,21,female,high,3,1,728615,3.7,2,gadget,serbaguna,sporty,Instagram,needs-based,desktop,morning,14,1,73,Gadget_Enthusiast
668,19,male,medium,9,4,383979,3.2,3,beauty,fashion,kawaii,YouTube,planned,desktop,night,11,10,58,Trend_Seeker
669,18,female,high,16,3,1499095,4.0,3,serbaguna,fashion,sporty,YouTube,needs-based,desktop,afternoon,0,14,133,Gadget_Enthusiast
670,18,male,high,6,2,1946064,2.8,5,gadget,serbaguna,minimalis,TikTok,needs-based,mobile,morning,0,2,112,Gadget_Enthusiast
671,19,female,low,13,2,57371,1.5,3,gadget,serbaguna,minimalis,Instagram,impulsive,desktop,afternoon,2,18,106,Budget_Shopper
672,24,male,low,11,1,188202,1.4,4,serbaguna,beauty,minimalis,TikTok,impulsive,mobile,morning,5,19,115,Budget_Shopper
673,23,male,high,11,2,923116,1.6,5,gadget,beauty,sporty,YouTube,planned,desktop,afternoon,9,15,119,Gadget_Enthusiast
674,23,female,high,13,3,1362454,2.6,5,gadget,serbaguna,sporty,YouTube,needs-based,mobile,morning,2,15,43,Gadget_Enthusiast
675,25,female,medium,7,5,713634,2.7,4,fashion,beauty,kawaii,YouTube,planned,desktop,morning,10,10,42,Trend_Seeker
676,19,female,medium,3,4,234577,4.1,8,fashion,gadget,kawaii,Friends,impulsive,mobile,morning,5,16,69,Trend_Seeker
677,22,female,high,15,3,1920871,2.1,4,serbaguna,gadget,minimalis,TikTok,planned,mobile,morning,12,3,144,Gadget_Enthusiast
678,20,male,low,14,2,123369,1.7,3,fashion,dekor,sporty,Instagram,impulsive,mobile,morning,4,13,57,Budget_Shopper
679,21,female,high,13,1,1875159,3.3,3,serbaguna,dekor,sporty,TikTok,planned,desktop,afternoon,8,19,122,Gadget_Enthusiast
680,21,male,medium,14,4,795424,2.9,6,beauty,fashion,aesthetic,Friends,impulsive,desktop,morning,8,12,27,Trend_Seeker
681,21,female,high,15,3,878705,2.0,2,serbaguna,fashion,sporty,TikTok,needs-based,desktop,night,12,18,101,Gadget_Enthusiast
682,16,male,medium,14,3,460435,2.2,6,fashion,gadget,kawaii,TikTok,planned,desktop,night,2,15,97,Trend_Seeker
683,21,female,low,14,1,202236,2.8,3,gadget,dekor,sporty,TikTok,impulsive,desktop,night,9,14,68,Budget_Shopper
684,24,male,low,26,2,245829,1.1,3,serbaguna,beauty,minimalis,Friends,impulsive,desktop,morning,9,6,26,Budget_Shopper
685,24,male,high,17,2,836048,1.5,3,serbaguna,fashion,sporty,YouTube,needs-based,mobile,afternoon,6,15,129,Gadget_Enthusiast
686,27,male,high,1,2,1984433,1.4,2,gadget,dekor,sporty,Instagram,planned,mobile,morning,1,3,149,Gadget_Enthusiast
687,22,male,low,22,1,198099,1.1,1,fashion,dekor,minimalis,TikTok,impulsive,mobile,night,13,17,39,Budget_Shopper
688,26,male,high,19,1,1546375,1.9,5,gadget,serbaguna,minimalis,TikTok,planned,desktop,night,10,13,125,Gadget_Enthusiast
689,26,male,low,28,2,98785,2.8,3,fashion,dekor,minimalis,Instagram,impulsive,mobile,morning,10,3,21,Budget_Shopper
690,19,female,medium,10,3,645919,3.4,3,beauty,fashion,aesthetic,Instagram,planned,desktop,morning,13,10,70,Trend_Seeker
691,22,male,low,4,2,166843,2.6,1,fashion,beauty,minimalis,YouTube,impulsive,mobile,afternoon,12,0,131,Budget_Shopper
692,21,female,low,23,2,99593,1.7,2,fashion,gadget,sporty,TikTok,impulsive,mobile,morning,11,7,90,Budget_Shopper
693,29,female,high,18,1,1604242,2.7,2,serbaguna,fashion,minimalis,TikTok,planned,mobile,morning,8,9,37,Gadget_Enthusiast
694,22,female,low,12,1,187161,2.9,3,fashion,gadget,sporty,Instagram,impulsive,mobile,night,8,11,33,Budget_Shopper
695,19,male,medium,14,4,413328,3.1,4,dekor,beauty,kawaii,TikTok,planned,mobile,night,6,11,22,Trend_Seeker
696,20,female,medium,11,4,561906,3.4,8,dekor,serbaguna,streetwear,TikTok,planned,mobile,morning,9,0,112,Trend_Seeker
697,17,male,low,26,1,148234,1.9,3,fashion,dekor,minimalis,Instagram,impulsive,desktop,morning,3,16,102,Budget_Shopper
698,21,female,low,22,2,220588,1.4,3,serbaguna,beauty,minimalis,Instagram,impulsive,mobile,morning,9,15,99,Budget_Shopper
699,25,female,high,19,3,821773,2.9,2,serbaguna,gadget,sporty,YouTube,planned,desktop,morning,12,4,46,Gadget_Enthusiast
700,25,male,low,27,2,216964,1.5,3,fashion,beauty,minimalis,Friends,impulsive,mobile,morning,14,6,127,Budget_Shopper
701,18,female,low,19,1,207550,2.5,1,fashion,gadget,sporty,YouTube,impulsive,mobile,morning,5,11,115,Budget_Shopper
702,25,female,medium,13,2,448277,3.4,9,fashion,gadget,streetwear,Friends,impulsive,mobile,morning,3,14,136,Trend_Seeker
703,28,female,medium,3,2,192674,2.2,9,dekor,beauty,kawaii,Instagram,impulsive,desktop,morning,2,15,13,Trend_Seeker
704,22,male,medium,13,3,203051,2.3,9,beauty,serbaguna,streetwear,YouTube,planned,mobile,afternoon,5,1,26,Trend_Seeker
705,26,male,low,5,1,94439,1.9,2,serbaguna,fashion,minimalis,Friends,impulsive,desktop,afternoon,13,7,117,Budget_Shopper
706,25,male,low,12,2,217896,3.0,4,gadget,beauty,minimalis,Instagram,impulsive,mobile,afternoon,13,15,82,Budget_Shopper
707,26,female,high,11,1,1439272,3.1,2,serbaguna,gadget,minimalis,TikTok,needs-based,desktop,night,8,17,145,Gadget_Enthusiast
708,24,male,low,28,2,115066,1.2,4,serbaguna,beauty,sporty,TikTok,impulsive,desktop,morning,11,18,60,Budget_Shopper
709,19,female,low,15,2,145386,1.8,4,gadget,dekor,minimalis,TikTok,impulsive,desktop,afternoon,11,0,72,Budget_Shopper
710,23,male,low,2,1,132733,1.1,2,serbaguna,beauty,minimalis,YouTube,impulsive,desktop,morning,5,15,28,Budget_Shopper
711,19,female,high,13,2,432230,1.7,2,gadget,beauty,minimalis,Friends,needs-based,mobile,afternoon,5,17,115,Gadget_Enthusiast
712,27,male,medium,10,3,234817,3.6,4,fashion,serbaguna,aesthetic,Friends,planned,mobile,night,14,12,118,Trend_Seeker
713,20,female,low,11,1,150088,2.7,3,gadget,dekor,sporty,YouTube,impulsive,mobile,night,9,13,18,Budget_Shopper
714,18,female,low,12,1,292037,2.0,1,fashion,beauty,sporty,TikTok,impulsive,desktop,afternoon,10,18,86,Budget_Shopper
715,26,female,medium,11,5,532811,3.1,6,dekor,beauty,streetwear,TikTok,planned,mobile,morning,3,16,41,Trend_Seeker
716,28,female,medium,3,3,155730,3.4,8,fashion,gadget,aesthetic,Instagram,impulsive,desktop,afternoon,13,15,32,Trend_Seeker
717,22,female,medium,13,5,670610,2.4,6,dekor,fashion,aesthetic,TikTok,planned,desktop,afternoon,6,7,89,Trend_Seeker
718,22,female,medium,1,2,483720,3.1,5,beauty,serbaguna,aesthetic,Friends,impulsive,desktop,night,10,10,100,Trend_Seeker
719,20,male,high,18,3,1208524,2.7,2,gadget,fashion,minimalis,Friends,needs-based,mobile,afternoon,8,6,95,Gadget_Enthusiast
720,23,male,low,18,2,202364,1.1,3,serbaguna,beauty,minimalis,Friends,impulsive,mobile,morning,2,9,139,Budget_Shopper
721,28,male,high,6,3,1888303,2.0,2,gadget,dekor,sporty,YouTube,needs-based,desktop,afternoon,8,7,116,Gadget_Enthusiast
722,21,male,high,17,1,973228,1.4,2,gadget,fashion,sporty,Instagram,planned,desktop,afternoon,4,16,32,Gadget_Enthusiast
723,24,female,high,18,2,554536,2.2,4,serbaguna,dekor,sporty,YouTube,needs-based,mobile,afternoon,12,5,138,Gadget_Enthusiast
724,22,female,low,14,1,137980,1.2,3,gadget,serbaguna,minimalis,TikTok,impulsive,mobile,afternoon,4,2,23,Budget_Shopper
725,18,female,medium,4,2,401839,3.2,7,beauty,gadget,streetwear,Instagram,impulsive,mobile,morning,13,0,130,Trend_Seeker
726,18,male,low,25,2,177466,1.6,1,serbaguna,dekor,minimalis,YouTube,impulsive,desktop,morning,6,18,29,Budget_Shopper
727,18,female,low,19,2,234847,1.5,2,fashion,gadget,minimalis,YouTube,impulsive,desktop,night,0,1,84,Budget_Shopper
728,28,male,low,23,2,205371,1.8,1,fashion,dekor,sporty,Friends,impulsive,mobile,afternoon,12,5,25,Budget_Shopper
729,29,female,medium,7,4,287263,4.2,4,fashion,dekor,streetwear,YouTube,planned,mobile,night,8,19,22,Trend_Seeker
730,23,female,high,9,1,749115,2.8,5,serbaguna,fashion,sporty,Instagram,planned,mobile,afternoon,8,12,141,Gadget_Enthusiast
731,24,female,low,17,2,121833,1.0,3,gadget,fashion,minimalis,YouTube,impulsive,mobile,night,3,4,9,Budget_Shopper
732,28,male,high,18,3,990611,3.7,2,gadget,fashion,minimalis,TikTok,needs-based,desktop,night,3,9,113,Gadget_Enthusiast
733,29,female,high,8,1,880350,2.9,4,gadget,serbaguna,sporty,TikTok,planned,desktop,afternoon,8,10,103,Gadget_Enthusiast
734,28,female,low,10,1,159028,2.7,4,fashion,serbaguna,sporty,TikTok,impulsive,desktop,afternoon,11,4,78,Budget_Shopper
735,21,male,medium,9,5,600043,4.3,4,beauty,dekor,kawaii,Friends,impulsive,desktop,afternoon,7,6,44,Trend_Seeker
736,25,male,low,21,1,240271,2.9,2,fashion,beauty,sporty,Instagram,impulsive,mobile,afternoon,2,4,93,Budget_Shopper
737,28,female,medium,4,3,281870,3.2,3,dekor,fashion,kawaii,TikTok,impulsive,desktop,night,1,12,126,Trend_Seeker
738,25,male,medium,10,5,619862,4.2,5,beauty,gadget,streetwear,Instagram,planned,desktop,afternoon,2,17,79,Trend_Seeker
739,18,female,high,19,1,1254901,2.2,5,serbaguna,dekor,minimalis,Friends,needs-based,mobile,morning,13,14,66,Gadget_Enthusiast
740,24,female,low,24,2,54239,2.7,3,serbaguna,fashion,sporty,YouTube,impulsive,desktop,morning,11,2,18,Budget_Shopper
741,16,male,medium,4,3,155586,3.1,5,dekor,fashion,aesthetic,YouTube,impulsive,desktop,morning,8,15,115,Trend_Seeker
742,19,female,high,8,3,1797749,1.2,5,serbaguna,dekor,sporty,TikTok,needs-based,desktop,night,2,9,21,Gadget_Enthusiast
743,17,male,high,13,1,1345854,3.6,3,gadget,beauty,sporty,YouTube,planned,desktop,night,3,5,138,Gadget_Enthusiast
744,23,female,low,25,2,244844,1.1,2,gadget,serbaguna,minimalis,Friends,impulsive,desktop,morning,10,18,130,Budget_Shopper
745,29,male,medium,3,5,374737,2.5,7,beauty,gadget,aesthetic,TikTok,impulsive,mobile,night,2,15,25,Trend_Seeker
746,19,female,medium,7,5,302117,4.3,5,beauty,serbaguna,aesthetic,TikTok,planned,desktop,morning,5,6,141,Trend_Seeker
747,21,female,low,29,1,272828,2.5,4,serbaguna,dekor,sporty,YouTube,impulsive,mobile,morning,3,2,127,Budget_Shopper
748,16,male,low,13,2,242898,1.1,3,serbaguna,dekor,minimalis,Friends,impulsive,mobile,morning,10,15,91,Budget_Shopper
749,17,female,low,11,1,70008,2.4,1,serbaguna,gadget,sporty,Instagram,impulsive,desktop,night,14,3,131,Budget_Shopper
750,18,male,high,16,3,1041232,3.5,5,serbaguna,fashion,minimalis,Instagram,needs-based,mobile,night,3,14,103,Gadget_Enthusiast
751,16,male,low,16,2,254915,2.4,3,fashion,gadget,minimalis,Instagram,impulsive,mobile,afternoon,11,19,86,Budget_Shopper
752,21,female,high,14,2,671409,2.0,4,gadget,dekor,minimalis,TikTok,planned,mobile,morning,10,14,54,Gadget_Enthusiast
753,28,male,low,8,1,171635,2.4,2,fashion,serbaguna,minimalis,TikTok,impulsive,mobile,afternoon,8,1,100,Budget_Shopper
754,29,male,high,17,2,868668,1.7,3,gadget,beauty,minimalis,Instagram,planned,desktop,morning,14,11,82,Gadget_Enthusiast
755,28,female,low,2,1,206536,1.3,3,serbaguna,beauty,sporty,Instagram,impulsive,mobile,morning,6,5,18,Budget_Shopper
756,24,female,high,2,3,1764359,1.2,3,gadget,beauty,minimalis,TikTok,planned,mobile,morning,7,19,89,Gadget_Enthusiast
757,25,female,high,3,1,677948,3.7,3,serbaguna,fashion,sporty,Instagram,planned,desktop,afternoon,0,10,21,Gadget_Enthusiast
758,22,female,medium,7,3,212287,4.3,7,fashion,beauty,aesthetic,YouTube,impulsive,mobile,afternoon,1,5,85,Trend_Seeker
759,18,female,low,5,1,79670,1.5,4,fashion,serbaguna,minimalis,TikTok,impulsive,mobile,afternoon,8,4,70,Budget_Shopper
760,17,female,medium,6,5,633178,4.5,8,fashion,serbaguna,kawaii,Friends,planned,mobile,night,6,5,114,Trend_Seeker
761,19,male,medium,1,2,701238,4.1,6,beauty,dekor,kawaii,YouTube,impulsive,mobile,morning,12,17,31,Trend_Seeker
762,22,female,high,1,3,1745194,3.2,2,serbaguna,fashion,minimalis,TikTok,needs-based,mobile,afternoon,3,5,66,Gadget_Enthusiast
763,28,male,medium,7,3,417727,4.3,3,dekor,fashion,aesthetic,YouTube,impulsive,mobile,afternoon,7,17,117,Trend_Seeker
764,17,male,low,7,1,181300,2.6,1,fashion,dekor,sporty,Friends,impulsive,desktop,night,6,18,34,Budget_Shopper
765,17,female,high,4,2,1320313,4.0,5,serbaguna,dekor,sporty,Friends,needs-based,desktop,morning,9,6,44,Gadget_Enthusiast
766,16,female,medium,10,3,787509,3.6,8,fashion,dekor,streetwear,Instagram,planned,mobile,morning,3,17,111,Trend_Seeker
767,27,female,low,26,1,248428,1.7,3,fashion,beauty,minimalis,Instagram,impulsive,desktop,night,9,18,132,Budget_Shopper
768,16,male,high,6,3,1803411,4.0,3,serbaguna,fashion,minimalis,Friends,needs-based,desktop,morning,0,14,87,Gadget_Enthusiast
769,29,female,medium,7,2,706862,2.7,8,dekor,gadget,kawaii,TikTok,planned,mobile,afternoon,12,10,130,Trend_Seeker
770,29,female,low,9,1,209132,2.1,1,gadget,dekor,sporty,Friends,impulsive,mobile,morning,1,16,42,Budget_Shopper
771,21,female,low,25,1,169181,2.7,4,fashion,dekor,sporty,Instagram,impulsive,desktop,night,2,18,61,Budget_Shopper
772,20,female,medium,2,4,176081,2.6,6,beauty,dekor,streetwear,Instagram,planned,mobile,afternoon,12,5,69,Trend_Seeker
773,26,female,medium,11,2,690850,4.2,6,beauty,serbaguna,aesthetic,YouTube,planned,mobile,morning,12,7,30,Trend_Seeker
774,16,female,high,4,1,665039,3.8,4,gadget,fashion,minimalis,YouTube,needs-based,desktop,morning,8,6,75,Gadget_Enthusiast
775,29,female,medium,2,4,348763,3.1,6,beauty,fashion,kawaii,Instagram,planned,mobile,morning,13,15,75,Trend_Seeker
776,20,female,high,10,2,1811730,1.6,2,serbaguna,fashion,minimalis,YouTube,planned,mobile,morning,11,5,36,Gadget_Enthusiast
777,18,female,high,15,1,706024,2.6,3,serbaguna,dekor,minimalis,YouTube,needs-based,mobile,night,1,5,49,Gadget_Enthusiast
778,27,female,medium,10,4,220934,2.6,9,dekor,serbaguna,streetwear,YouTube,planned,mobile,afternoon,10,0,40,Trend_Seeker
779,17,female,low,27,1,126396,2.9,1,fashion,serbaguna,minimalis,Instagram,impulsive,desktop,afternoon,6,0,84,Budget_Shopper
780,25,male,medium,7,3,392262,3.4,7,fashion,serbaguna,kawaii,YouTube,impulsive,mobile,afternoon,2,14,71,Trend_Seeker
781,22,male,high,2,1,922070,2.4,2,serbaguna,gadget,minimalis,YouTube,planned,mobile,night,6,2,62,Gadget_Enthusiast
782,28,female,high,11,2,1569694,1.2,2,serbaguna,fashion,sporty,YouTube,planned,desktop,afternoon,13,19,10,Gadget_Enthusiast
783,19,female,high,7,2,403174,3.5,3,serbaguna,gadget,minimalis,Friends,needs-based,mobile,morning,4,16,101,Gadget_Enthusiast
784,23,female,high,10,3,1167166,2.7,5,gadget,serbaguna,sporty,Friends,planned,mobile,night,8,14,66,Gadget_Enthusiast
785,17,male,low,17,2,148970,1.4,3,gadget,beauty,sporty,YouTube,impulsive,desktop,afternoon,9,1,131,Budget_Shopper
786,25,female,medium,9,2,747190,4.1,8,fashion,serbaguna,aesthetic,YouTube,impulsive,mobile,afternoon,0,10,78,Trend_Seeker
787,24,male,high,16,1,1213592,1.7,3,gadget,beauty,sporty,Instagram,planned,mobile,morning,12,7,114,Gadget_Enthusiast
788,17,female,medium,1,2,689767,2.7,3,beauty,fashion,kawaii,Instagram,planned,mobile,afternoon,8,8,72,Trend_Seeker
789,23,male,low,21,1,196768,2.1,2,serbaguna,fashion,sporty,Friends,impulsive,mobile,morning,9,10,89,Budget_Shopper
790,28,female,low,23,2,249316,1.6,2,gadget,serbaguna,sporty,TikTok,impulsive,desktop,night,0,17,46,Budget_Shopper
791,24,female,low,5,2,181567,2.2,1,serbaguna,dekor,minimalis,TikTok,impulsive,mobile,night,13,16,136,Budget_Shopper
792,26,male,low,20,1,204961,2.2,3,gadget,dekor,sporty,Instagram,impulsive,mobile,morning,11,8,83,Budget_Shopper
793,25,female,low,28,1,279530,1.5,3,serbaguna,gadget,sporty,TikTok,impulsive,desktop,night,3,13,96,Budget_Shopper
794,25,female,medium,5,5,271169,2.6,3,dekor,serbaguna,streetwear,Instagram,planned,desktop,morning,2,16,80,Trend_Seeker
795,25,female,medium,3,5,318112,3.3,9,beauty,fashion,aesthetic,TikTok,planned,mobile,night,2,7,56,Trend_Seeker
796,23,female,high,7,1,1553891,2.0,5,gadget,serbaguna,sporty,TikTok,needs-based,mobile,afternoon,12,0,53,Gadget_Enthusiast
797,23,female,medium,6,3,165896,4.0,4,fashion,beauty,kawaii,Instagram,planned,desktop,morning,12,6,96,Trend_Seeker
798,29,male,low,20,2,61397,1.4,1,gadget,serbaguna,sporty,TikTok,impulsive,desktop,afternoon,10,13,30,Budget_Shopper
799,25,male,high,3,1,452344,3.9,2,serbaguna,beauty,sporty,YouTube,needs-based,mobile,afternoon,10,1,146,Gadget_Enthusiast
800,28,female,medium,12,2,161549,4.9,3,dekor,fashion,aesthetic,TikTok,planned,mobile,night,13,1,30,Trend_Seeker
801,22,female,medium,8,5,379167,2.1,3,dekor,beauty,streetwear,YouTube,impulsive,desktop,night,14,12,27,Trend_Seeker
802,26,male,low,28,2,262221,2.5,4,serbaguna,dekor,minimalis,YouTube,impulsive,desktop,afternoon,13,2,16,Budget_Shopper
803,17,female,high,4,2,1182119,2.3,4,gadget,serbaguna,sporty,Instagram,planned,mobile,afternoon,11,13,138,Gadget_Enthusiast
804,20,male,medium,4,5,153089,4.4,8,fashion,beauty,kawaii,TikTok,planned,mobile,morning,2,7,75,Trend_Seeker
805,20,male,medium,3,5,482255,3.0,5,fashion,dekor,kawaii,Friends,impulsive,desktop,morning,10,4,52,Trend_Seeker
806,18,male,low,5,1,110038,1.4,4,gadget,dekor,minimalis,Friends,impulsive,desktop,morning,9,4,27,Budget_Shopper
807,21,female,low,9,1,141828,2.3,1,fashion,serbaguna,minimalis,Friends,impulsive,desktop,morning,0,7,125,Budget_Shopper
808,29,female,medium,8,3,256311,4.2,9,fashion,gadget,aesthetic,Friends,impulsive,mobile,afternoon,6,13,14,Trend_Seeker
809,24,male,low,12,2,266715,1.2,2,serbaguna,dekor,sporty,Instagram,impulsive,desktop,night,9,16,149,Budget_Shopper
810,19,female,high,19,3,575037,2.4,4,serbaguna,beauty,minimalis,YouTube,planned,desktop,night,9,12,102,Gadget_Enthusiast
811,20,female,low,22,1,211897,2.8,2,fashion,beauty,sporty,TikTok,impulsive,mobile,morning,2,1,16,Budget_Shopper
812,18,male,medium,2,3,171584,2.6,7,fashion,beauty,kawaii,YouTube,planned,desktop,afternoon,10,11,77,Trend_Seeker
813,25,male,medium,11,3,545783,2.4,6,dekor,beauty,kawaii,YouTube,impulsive,mobile,night,4,19,116,Trend_Seeker
814,21,male,medium,10,2,173331,3.3,8,beauty,serbaguna,kawaii,Friends,impulsive,mobile,afternoon,1,11,54,Trend_Seeker
815,24,female,low,20,1,124205,2.8,3,gadget,serbaguna,minimalis,YouTube,impulsive,desktop,afternoon,0,5,42,Budget_Shopper
